"sample","module_number","module","ID","Term","Ont","N","DE","P.DE","type"
"Poly10_int","18","turquoise","GO:0061550","cranial ganglion development","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:0070593","dendrite self-avoidance","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:0015012","heparan sulfate proteoglycan biosynthetic process","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:0008299","isoprenoid biosynthetic process","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:0032967","positive regulation of collagen biosynthetic process","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:0010714","positive regulation of collagen metabolic process","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:0051446","positive regulation of meiotic cell cycle","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:0001941","postsynaptic membrane organization","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:0032965","regulation of collagen biosynthetic process","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:0010712","regulation of collagen metabolic process","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:0045601","regulation of endothelial cell differentiation","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:0010464","regulation of mesenchymal cell proliferation","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:0097006","regulation of plasma lipoprotein particle levels","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:1900024","regulation of substrate adhesion-dependent cell spreading","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:0032909","regulation of transforming growth factor beta2 production","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:0046686","response to cadmium ion","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:0051592","response to calcium ion","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:0010165","response to X-ray","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:0007431","salivary gland development","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:0007435","salivary gland morphogenesis","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:0048536","spleen development","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:0016114","terpenoid biosynthetic process","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:0032906","transforming growth factor beta2 production","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:0030433","ubiquitin-dependent ERAD pathway","BP",4,2,0.0173905865406405,"GOTerms"
"Poly10_int","18","turquoise","GO:0050673","epithelial cell proliferation","BP",38,6,0.0179236300131578,"GOTerms"
"Poly10_int","18","turquoise","GO:0045596","negative regulation of cell differentiation","BP",60,8,0.0179953444858659,"GOTerms"
"Poly10_int","18","turquoise","GO:0070085","glycosylation","BP",28,5,0.0181820661653845,"GOTerms"
"Poly10_int","18","turquoise","GO:0008610","lipid biosynthetic process","BP",49,7,0.0184442623583161,"GOTerms"
"Poly10_int","18","turquoise","GO:0046165","alcohol biosynthetic process","BP",19,4,0.0192146129847989,"GOTerms"
"Poly10_int","18","turquoise","GO:0008544","epidermis development","BP",19,4,0.0192146129847989,"GOTerms"
"Poly10_int","18","turquoise","GO:0035265","organ growth","BP",19,4,0.0192146129847989,"GOTerms"
"Poly10_int","18","turquoise","GO:0051247","positive regulation of protein metabolic process","BP",136,14,0.0199676685995157,"GOTerms"
"Poly10_int","18","turquoise","GO:0060317","cardiac epithelial to mesenchymal transition","BP",11,3,0.0205288331650736,"GOTerms"
"Poly10_int","18","turquoise","GO:0060324","face development","BP",11,3,0.0205288331650736,"GOTerms"
"Poly10_int","18","turquoise","GO:0021915","neural tube development","BP",11,3,0.0205288331650736,"GOTerms"
"Poly10_int","18","turquoise","GO:0008038","neuron recognition","BP",11,3,0.0205288331650736,"GOTerms"
"Poly10_int","18","turquoise","GO:0014068","positive regulation of phosphatidylinositol 3-kinase signaling","BP",11,3,0.0205288331650736,"GOTerms"
"Poly10_int","18","turquoise","GO:0030500","regulation of bone mineralization","BP",11,3,0.0205288331650736,"GOTerms"
"Poly10_int","18","turquoise","GO:0042246","tissue regeneration","BP",11,3,0.0205288331650736,"GOTerms"
"Poly10_int","18","turquoise","GO:0060562","epithelial tube morphogenesis","BP",29,5,0.0209869184782481,"GOTerms"
"Poly10_int","18","turquoise","GO:0051253","negative regulation of RNA metabolic process","BP",137,14,0.021141389163719,"GOTerms"
"Poly10_int","18","turquoise","GO:0033993","response to lipid","BP",62,8,0.0215837187253842,"GOTerms"
"Poly10_int","18","turquoise","GO:0099536","synaptic signaling","BP",62,8,0.0215837187253842,"GOTerms"
"Poly10_int","18","turquoise","GO:0009725","response to hormone","BP",74,9,0.0218245534432187,"GOTerms"
"Poly10_int","18","turquoise","GO:0044283","small molecule biosynthetic process","BP",74,9,0.0218245534432187,"GOTerms"
"Poly10_int","18","turquoise","GO:0006915","apoptotic process","BP",151,15,0.0219515340933001,"GOTerms"
"Poly10_int","18","turquoise","GO:0032787","monocarboxylic acid metabolic process","BP",51,7,0.0225943390248037,"GOTerms"
"Poly10_int","18","turquoise","GO:0043412","macromolecule modification","BP",425,34,0.0226151916821294,"GOTerms"
"Poly10_int","18","turquoise","GO:0010975","regulation of neuron projection development","BP",40,6,0.0226892528296174,"GOTerms"
"Poly10_int","18","turquoise","GO:0035107","appendage morphogenesis","BP",20,4,0.0229811270335707,"GOTerms"
"Poly10_int","18","turquoise","GO:0048706","embryonic skeletal system development","BP",20,4,0.0229811270335707,"GOTerms"
"Poly10_int","18","turquoise","GO:0045445","myoblast differentiation","BP",20,4,0.0229811270335707,"GOTerms"
"Poly10_int","18","turquoise","GO:0030336","negative regulation of cell migration","BP",20,4,0.0229811270335707,"GOTerms"
"Poly10_int","18","turquoise","GO:0043406","positive regulation of MAP kinase activity","BP",20,4,0.0229811270335707,"GOTerms"
"Poly10_int","18","turquoise","GO:0072659","protein localization to plasma membrane","BP",20,4,0.0229811270335707,"GOTerms"
"Poly10_int","18","turquoise","GO:0010810","regulation of cell-substrate adhesion","BP",20,4,0.0229811270335707,"GOTerms"
"Poly10_int","18","turquoise","GO:0010212","response to ionizing radiation","BP",20,4,0.0229811270335707,"GOTerms"
"Poly10_int","18","turquoise","GO:0070482","response to oxygen levels","BP",20,4,0.0229811270335707,"GOTerms"
"Poly10_int","18","turquoise","GO:0008219","cell death","BP",166,16,0.0236892140907613,"GOTerms"
"Poly10_int","18","turquoise","GO:0022407","regulation of cell-cell adhesion","BP",30,5,0.0240593410781292,"GOTerms"
"Poly10_int","18","turquoise","GO:0043434","response to peptide hormone","BP",30,5,0.0240593410781292,"GOTerms"
"Poly10_int","18","turquoise","GO:2000113","negative regulation of cellular macromolecule biosynthetic process","BP",153,15,0.024391391154103,"GOTerms"
"Poly10_int","18","turquoise","GO:0014070","response to organic cyclic compound","BP",52,7,0.0248935702968361,"GOTerms"
"Poly10_int","18","turquoise","GO:0043087","regulation of GTPase activity","BP",41,6,0.0253636028513105,"GOTerms"
"Poly10_int","18","turquoise","GO:1903507","negative regulation of nucleic acid-templated transcription","BP",127,13,0.0253878065035538,"GOTerms"
"Poly10_int","18","turquoise","GO:1902679","negative regulation of RNA biosynthetic process","BP",127,13,0.0253878065035538,"GOTerms"
"Poly10_int","18","turquoise","GO:0045892","negative regulation of transcription, DNA-templated","BP",127,13,0.0253878065035538,"GOTerms"
"Poly10_int","18","turquoise","GO:0007186","G protein-coupled receptor signaling pathway","BP",64,8,0.0256504888642683,"GOTerms"
"Poly10_int","18","turquoise","GO:0010558","negative regulation of macromolecule biosynthetic process","BP",154,15,0.0256848148003099,"GOTerms"
"Poly10_int","18","turquoise","GO:0030324","lung development","BP",12,3,0.026254590035871,"GOTerms"
"Poly10_int","18","turquoise","GO:0015718","monocarboxylic acid transport","BP",12,3,0.026254590035871,"GOTerms"
"Poly10_int","18","turquoise","GO:0050680","negative regulation of epithelial cell proliferation","BP",12,3,0.026254590035871,"GOTerms"
"Poly10_int","18","turquoise","GO:1901890","positive regulation of cell junction assembly","BP",12,3,0.026254590035871,"GOTerms"
"Poly10_int","18","turquoise","GO:2000027","regulation of animal organ morphogenesis","BP",12,3,0.026254590035871,"GOTerms"
"Poly10_int","18","turquoise","GO:0070167","regulation of biomineral tissue development","BP",12,3,0.026254590035871,"GOTerms"
"Poly10_int","18","turquoise","GO:0110149","regulation of biomineralization","BP",12,3,0.026254590035871,"GOTerms"
"Poly10_int","18","turquoise","GO:0030323","respiratory tube development","BP",12,3,0.026254590035871,"GOTerms"
"Poly10_int","18","turquoise","GO:0070727","cellular macromolecule localization","BP",141,14,0.0263599450975317,"GOTerms"
"Poly10_int","18","turquoise","GO:0034613","cellular protein localization","BP",141,14,0.0263599450975317,"GOTerms"
"Poly10_int","18","turquoise","GO:0007160","cell-matrix adhesion","BP",21,4,0.0271653650071613,"GOTerms"
"Poly10_int","18","turquoise","GO:0097191","extrinsic apoptotic signaling pathway","BP",21,4,0.0271653650071613,"GOTerms"
"Poly10_int","18","turquoise","GO:0001818","negative regulation of cytokine production","BP",21,4,0.0271653650071613,"GOTerms"
"Poly10_int","18","turquoise","GO:0045926","negative regulation of growth","BP",21,4,0.0271653650071613,"GOTerms"
"Poly10_int","18","turquoise","GO:0030097","hemopoiesis","BP",65,8,0.0278718900644468,"GOTerms"
"Poly10_int","18","turquoise","GO:0008344","adult locomotory behavior","BP",5,2,0.0279163178385585,"GOTerms"
"Poly10_int","18","turquoise","GO:0048708","astrocyte differentiation","BP",5,2,0.0279163178385585,"GOTerms"
"Poly10_int","18","turquoise","GO:0001502","cartilage condensation","BP",5,2,0.0279163178385585,"GOTerms"
"Poly10_int","18","turquoise","GO:0071260","cellular response to mechanical stimulus","BP",5,2,0.0279163178385585,"GOTerms"
"Poly10_int","18","turquoise","GO:0090102","cochlea development","BP",5,2,0.0279163178385585,"GOTerms"
"Poly10_int","18","turquoise","GO:0030201","heparan sulfate proteoglycan metabolic process","BP",5,2,0.0279163178385585,"GOTerms"
"Poly10_int","18","turquoise","GO:0071709","membrane assembly","BP",5,2,0.0279163178385585,"GOTerms"
"Poly10_int","18","turquoise","GO:0044091","membrane biogenesis","BP",5,2,0.0279163178385585,"GOTerms"
"Poly10_int","18","turquoise","GO:0061082","myeloid leukocyte cytokine production","BP",5,2,0.0279163178385585,"GOTerms"
"Poly10_int","18","turquoise","GO:1903363","negative regulation of cellular protein catabolic process","BP",5,2,0.0279163178385585,"GOTerms"
"Poly10_int","18","turquoise","GO:0070373","negative regulation of ERK1 and ERK2 cascade","BP",5,2,0.0279163178385585,"GOTerms"
"Poly10_int","18","turquoise","GO:0045833","negative regulation of lipid metabolic process","BP",5,2,0.0279163178385585,"GOTerms"
"Poly10_int","18","turquoise","GO:0072178","nephric duct morphogenesis","BP",5,2,0.0279163178385585,"GOTerms"
"Poly10_int","18","turquoise","GO:0060563","neuroepithelial cell differentiation","BP",5,2,0.0279163178385585,"GOTerms"
"Poly10_int","18","turquoise","GO:0048008","platelet-derived growth factor receptor signaling pathway","BP",5,2,0.0279163178385585,"GOTerms"
"Poly10_int","18","turquoise","GO:0043536","positive regulation of blood vessel endothelial cell migration","BP",5,2,0.0279163178385585,"GOTerms"
"Poly10_int","18","turquoise","GO:0002690","positive regulation of leukocyte chemotaxis","BP",5,2,0.0279163178385585,"GOTerms"
"Poly10_int","18","turquoise","GO:1901216","positive regulation of neuron death","BP",5,2,0.0279163178385585,"GOTerms"
"Poly10_int","18","turquoise","GO:0009954","proximal/distal pattern formation","BP",5,2,0.0279163178385585,"GOTerms"
"Poly10_int","18","turquoise","GO:0048679","regulation of axon regeneration","BP",5,2,0.0279163178385585,"GOTerms"
"Poly10_int","18","turquoise","GO:1903053","regulation of extracellular matrix organization","BP",5,2,0.0279163178385585,"GOTerms"
"Poly10_int","18","turquoise","GO:0031952","regulation of protein autophosphorylation","BP",5,2,0.0279163178385585,"GOTerms"
"Poly10_int","18","turquoise","GO:0045165","cell fate commitment","BP",42,6,0.0282398358011949,"GOTerms"
"Poly10_int","18","turquoise","GO:0014706","striated muscle tissue development","BP",42,6,0.0282398358011949,"GOTerms"
"Poly10_int","18","turquoise","GO:0032270","positive regulation of cellular protein metabolic process","BP",129,13,0.0284171943707402,"GOTerms"
"Poly10_int","18","turquoise","GO:0002520","immune system development","BP",78,9,0.0296176306771226,"GOTerms"
"Poly10_int","18","turquoise","GO:0061024","membrane organization","BP",54,7,0.0299619336699372,"GOTerms"
"Poly10_int","18","turquoise","GO:0097435","supramolecular fiber organization","BP",104,11,0.0307315239489259,"GOTerms"
"Poly10_int","18","turquoise","GO:0060828","regulation of canonical Wnt signaling pathway","BP",32,5,0.0310364909746093,"GOTerms"
"Poly10_int","18","turquoise","GO:0090287","regulation of cellular response to growth factor stimulus","BP",32,5,0.0310364909746093,"GOTerms"
"Poly10_int","18","turquoise","GO:0032103","positive regulation of response to external stimulus","BP",22,4,0.0317748982231973,"GOTerms"
"Poly10_int","18","turquoise","GO:0051017","actin filament bundle assembly","BP",13,3,0.0327422891769675,"GOTerms"
"Poly10_int","18","turquoise","GO:0061572","actin filament bundle organization","BP",13,3,0.0327422891769675,"GOTerms"
"Poly10_int","18","turquoise","GO:0061008","hepaticobiliary system development","BP",13,3,0.0327422891769675,"GOTerms"
"Poly10_int","18","turquoise","GO:0001889","liver development","BP",13,3,0.0327422891769675,"GOTerms"
"Poly10_int","18","turquoise","GO:0014032","neural crest cell development","BP",13,3,0.0327422891769675,"GOTerms"
"Poly10_int","18","turquoise","GO:0014033","neural crest cell differentiation","BP",13,3,0.0327422891769675,"GOTerms"
"Poly10_int","18","turquoise","GO:0002685","regulation of leukocyte migration","BP",13,3,0.0327422891769675,"GOTerms"
"Poly10_int","18","turquoise","GO:0045661","regulation of myoblast differentiation","BP",13,3,0.0327422891769675,"GOTerms"
"Poly10_int","18","turquoise","GO:0050708","regulation of protein secretion","BP",13,3,0.0327422891769675,"GOTerms"
"Poly10_int","18","turquoise","GO:0009611","response to wounding","BP",44,6,0.0346175587647051,"GOTerms"
"Poly10_int","18","turquoise","GO:0048872","homeostasis of number of cells","BP",33,5,0.0349534231800877,"GOTerms"
"Poly10_int","18","turquoise","GO:0071496","cellular response to external stimulus","BP",23,4,0.0368147513826748,"GOTerms"
"Poly10_int","18","turquoise","GO:0050679","positive regulation of epithelial cell proliferation","BP",23,4,0.0368147513826748,"GOTerms"
"Poly10_int","18","turquoise","GO:0071902","positive regulation of protein serine/threonine kinase activity","BP",23,4,0.0368147513826748,"GOTerms"
"Poly10_int","18","turquoise","GO:0061035","regulation of cartilage development","BP",23,4,0.0368147513826748,"GOTerms"
"Poly10_int","18","turquoise","GO:0003008","system process","BP",148,14,0.0376937290381278,"GOTerms"
"Poly10_int","18","turquoise","GO:1901615","organic hydroxy compound metabolic process","BP",57,7,0.0387956294697347,"GOTerms"
"Poly10_int","18","turquoise","GO:0080135","regulation of cellular response to stress","BP",57,7,0.0387956294697347,"GOTerms"
"Poly10_int","18","turquoise","GO:0120035","regulation of plasma membrane bounded cell projection organization","BP",57,7,0.0387956294697347,"GOTerms"
"Poly10_int","18","turquoise","GO:0051049","regulation of transport","BP",108,11,0.0389901011660412,"GOTerms"
"Poly10_int","18","turquoise","GO:0045934","negative regulation of nucleobase-containing compound metabolic process","BP",149,14,0.0395597062205813,"GOTerms"
"Poly10_int","18","turquoise","GO:0014031","mesenchymal cell development","BP",14,3,0.0399819128834936,"GOTerms"
"Poly10_int","18","turquoise","GO:0001952","regulation of cell-matrix adhesion","BP",14,3,0.0399819128834936,"GOTerms"
"Poly10_int","18","turquoise","GO:0030856","regulation of epithelial cell differentiation","BP",14,3,0.0399819128834936,"GOTerms"
"Poly10_int","18","turquoise","GO:0010717","regulation of epithelial to mesenchymal transition","BP",14,3,0.0399819128834936,"GOTerms"
"Poly10_int","18","turquoise","GO:0032872","regulation of stress-activated MAPK cascade","BP",14,3,0.0399819128834936,"GOTerms"
"Poly10_int","18","turquoise","GO:0000302","response to reactive oxygen species","BP",14,3,0.0399819128834936,"GOTerms"
"Poly10_int","18","turquoise","GO:0048864","stem cell development","BP",14,3,0.0399819128834936,"GOTerms"
"Poly10_int","18","turquoise","GO:0055076","transition metal ion homeostasis","BP",14,3,0.0399819128834936,"GOTerms"
"Poly10_int","18","turquoise","GO:0009309","amine biosynthetic process","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:0042401","cellular biogenic amine biosynthetic process","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:0036503","ERAD pathway","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:0061548","ganglion development","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:0006541","glutamine metabolic process","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:0008045","motor neuron axon guidance","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:0002719","negative regulation of cytokine production involved in immune response","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:1902106","negative regulation of leukocyte differentiation","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:0002701","negative regulation of production of molecular mediator of immune response","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:0046580","negative regulation of Ras protein signal transduction","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:0051058","negative regulation of small GTPase mediated signal transduction","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:0030316","osteoclast differentiation","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:1902808","positive regulation of cell cycle G1/S phase transition","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:0010770","positive regulation of cell morphogenesis involved in differentiation","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:0001954","positive regulation of cell-matrix adhesion","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:0051491","positive regulation of filopodium assembly","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:0002687","positive regulation of leukocyte migration","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:1905954","positive regulation of lipid localization","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:1901992","positive regulation of mitotic cell cycle phase transition","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:0032092","positive regulation of protein binding","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:0034394","protein localization to cell surface","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:0043535","regulation of blood vessel endothelial cell migration","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:0010769","regulation of cell morphogenesis involved in differentiation","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:0045598","regulation of fat cell differentiation","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:1900271","regulation of long-term synaptic potentiation","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:0070570","regulation of neuron projection regeneration","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:0036363","transforming growth factor beta activation","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:0003281","ventricular septum development","BP",6,2,0.0403390688482716,"GOTerms"
"Poly10_int","18","turquoise","GO:0098916","anterograde trans-synaptic signaling","BP",58,7,0.0420814696482471,"GOTerms"
"Poly10_int","18","turquoise","GO:0007268","chemical synaptic transmission","BP",58,7,0.0420814696482471,"GOTerms"
"Poly10_int","18","turquoise","GO:0031344","regulation of cell projection organization","BP",58,7,0.0420814696482471,"GOTerms"
"Poly10_int","18","turquoise","GO:0099537","trans-synaptic signaling","BP",58,7,0.0420814696482471,"GOTerms"
"Poly10_int","18","turquoise","GO:0006631","fatty acid metabolic process","BP",24,4,0.0422875018819169,"GOTerms"
"Poly10_int","18","turquoise","GO:0001649","osteoblast differentiation","BP",24,4,0.0422875018819169,"GOTerms"
"Poly10_int","18","turquoise","GO:0042592","homeostatic process","BP",151,14,0.0434872398606665,"GOTerms"
"Poly10_int","18","turquoise","GO:0042981","regulation of apoptotic process","BP",110,11,0.0436505427266993,"GOTerms"
"Poly10_int","18","turquoise","GO:0032880","regulation of protein localization","BP",59,7,0.0455424361822826,"GOTerms"
"Poly10_int","18","turquoise","GO:0044089","positive regulation of cellular component biogenesis","BP",47,6,0.0458070203963927,"GOTerms"
"Poly10_int","18","turquoise","GO:0033036","macromolecule localization","BP",253,21,0.0458097246283061,"GOTerms"
"Poly10_int","18","turquoise","GO:0008037","cell recognition","BP",15,3,0.0479570007935543,"GOTerms"
"Poly10_int","18","turquoise","GO:0042180","cellular ketone metabolic process","BP",15,3,0.0479570007935543,"GOTerms"
"Poly10_int","18","turquoise","GO:0008203","cholesterol metabolic process","BP",15,3,0.0479570007935543,"GOTerms"
"Poly10_int","18","turquoise","GO:0006633","fatty acid biosynthetic process","BP",15,3,0.0479570007935543,"GOTerms"
"Poly10_int","18","turquoise","GO:0021675","nerve development","BP",15,3,0.0479570007935543,"GOTerms"
"Poly10_int","18","turquoise","GO:0043491","protein kinase B signaling","BP",15,3,0.0479570007935543,"GOTerms"
"Poly10_int","18","turquoise","GO:0070302","regulation of stress-activated protein kinase signaling cascade","BP",15,3,0.0479570007935543,"GOTerms"
"Poly10_int","18","turquoise","GO:0060541","respiratory system development","BP",15,3,0.0479570007935543,"GOTerms"
"Poly10_int","18","turquoise","GO:1902652","secondary alcohol metabolic process","BP",15,3,0.0479570007935543,"GOTerms"
"Poly10_int","18","turquoise","GO:0090068","positive regulation of cell cycle process","BP",25,4,0.0481933951380958,"GOTerms"
"Poly10_int","18","turquoise","GO:1903706","regulation of hemopoiesis","BP",25,4,0.0481933951380958,"GOTerms"
"Poly10_int","18","turquoise","GO:0045664","regulation of neuron differentiation","BP",25,4,0.0481933951380958,"GOTerms"
"Poly10_int","18","turquoise","GO:0008104","protein localization","BP",211,18,0.0492010572772596,"GOTerms"
"Poly10_int","19","yellow","GO:0048856","anatomical structure development","BP",633,27,1.86663304373293e-07,"GOTerms"
"Poly10_int","19","yellow","GO:0032502","developmental process","BP",666,27,5.10968552418811e-07,"GOTerms"
"Poly10_int","19","yellow","GO:0009653","anatomical structure morphogenesis","BP",299,16,4.24632441804306e-06,"GOTerms"
"Poly10_int","19","yellow","GO:0046660","female sex differentiation","BP",19,4,0.000118726954525535,"GOTerms"
"Poly10_int","19","yellow","GO:0007275","multicellular organism development","BP",584,20,0.00018023022436982,"GOTerms"
"Poly10_int","19","yellow","GO:0022610","biological adhesion","BP",144,9,0.000180411356037357,"GOTerms"
"Poly10_int","19","yellow","GO:0007155","cell adhesion","BP",144,9,0.000180411356037357,"GOTerms"
"Poly10_int","19","yellow","GO:0008150","biological_process","BP",1925,45,0.000236669725795617,"GOTerms"
"Poly10_int","19","yellow","GO:0032501","multicellular organismal process","BP",722,22,0.000437362183144443,"GOTerms"
"Poly10_int","19","yellow","GO:0061061","muscle structure development","BP",72,6,0.000484437969014096,"GOTerms"
"Poly10_int","19","yellow","GO:0050886","endocrine process","BP",12,3,0.000529248760588226,"GOTerms"
"Poly10_int","19","yellow","GO:0040011","locomotion","BP",168,9,0.000564206082391438,"GOTerms"
"Poly10_int","19","yellow","GO:0065007","biological regulation","BP",1205,31,0.000565445505880852,"GOTerms"
"Poly10_int","19","yellow","GO:0048608","reproductive structure development","BP",29,4,0.000652721760878928,"GOTerms"
"Poly10_int","19","yellow","GO:0061458","reproductive system development","BP",29,4,0.000652721760878928,"GOTerms"
"Poly10_int","19","yellow","GO:0007548","sex differentiation","BP",29,4,0.000652721760878928,"GOTerms"
"Poly10_int","19","yellow","GO:0048513","animal organ development","BP",329,13,0.000692192536778339,"GOTerms"
"Poly10_int","19","yellow","GO:0045229","external encapsulating structure organization","BP",32,4,0.000956685998190882,"GOTerms"
"Poly10_int","19","yellow","GO:0030198","extracellular matrix organization","BP",32,4,0.000956685998190882,"GOTerms"
"Poly10_int","19","yellow","GO:0043062","extracellular structure organization","BP",32,4,0.000956685998190882,"GOTerms"
"Poly10_int","19","yellow","GO:0046884","follicle-stimulating hormone secretion","BP",4,2,0.00113092666052799,"GOTerms"
"Poly10_int","19","yellow","GO:0032275","luteinizing hormone secretion","BP",4,2,0.00113092666052799,"GOTerms"
"Poly10_int","19","yellow","GO:0061045","negative regulation of wound healing","BP",4,2,0.00113092666052799,"GOTerms"
"Poly10_int","19","yellow","GO:0035239","tube morphogenesis","BP",87,6,0.00131918333161878,"GOTerms"
"Poly10_int","19","yellow","GO:0048731","system development","BP",490,16,0.00133955349228381,"GOTerms"
"Poly10_int","19","yellow","GO:0016477","cell migration","BP",122,7,0.00155998255550665,"GOTerms"
"Poly10_int","19","yellow","GO:0046545","development of primary female sexual characteristics","BP",18,3,0.00184616666464887,"GOTerms"
"Poly10_int","19","yellow","GO:0008585","female gonad development","BP",18,3,0.00184616666464887,"GOTerms"
"Poly10_int","19","yellow","GO:0048661","positive regulation of smooth muscle cell proliferation","BP",5,2,0.00186764412905325,"GOTerms"
"Poly10_int","19","yellow","GO:0009887","animal organ morphogenesis","BP",128,7,0.0020538517800028,"GOTerms"
"Poly10_int","19","yellow","GO:0046661","male sex differentiation","BP",19,3,0.00217006161029699,"GOTerms"
"Poly10_int","19","yellow","GO:0033002","muscle cell proliferation","BP",19,3,0.00217006161029699,"GOTerms"
"Poly10_int","19","yellow","GO:0001568","blood vessel development","BP",66,5,0.00220866101264733,"GOTerms"
"Poly10_int","19","yellow","GO:0048870","cell motility","BP",131,7,0.00234225038880437,"GOTerms"
"Poly10_int","19","yellow","GO:0071495","cellular response to endogenous stimulus","BP",131,7,0.00234225038880437,"GOTerms"
"Poly10_int","19","yellow","GO:0048729","tissue morphogenesis","BP",67,5,0.00236035464779242,"GOTerms"
"Poly10_int","19","yellow","GO:0048646","anatomical structure formation involved in morphogenesis","BP",132,7,0.00244501366245935,"GOTerms"
"Poly10_int","19","yellow","GO:0051674","localization of cell","BP",132,7,0.00244501366245935,"GOTerms"
"Poly10_int","19","yellow","GO:0030154","cell differentiation","BP",425,14,0.00245944129842776,"GOTerms"
"Poly10_int","19","yellow","GO:1901342","regulation of vasculature development","BP",20,3,0.0025271070386392,"GOTerms"
"Poly10_int","19","yellow","GO:0032274","gonadotropin secretion","BP",6,2,0.00277588044927708,"GOTerms"
"Poly10_int","19","yellow","GO:0051145","smooth muscle cell differentiation","BP",6,2,0.00277588044927708,"GOTerms"
"Poly10_int","19","yellow","GO:0050789","regulation of biological process","BP",1109,27,0.00292229828263731,"GOTerms"
"Poly10_int","19","yellow","GO:0048869","cellular developmental process","BP",434,14,0.0029729694675854,"GOTerms"
"Poly10_int","19","yellow","GO:0001944","vasculature development","BP",71,5,0.00304361604921598,"GOTerms"
